key	category	model	audio_material	hit_points	gun_type	onscreen_name	ignition_threshold	radar_icon	visible_in_public_ted	fortwall_penetration_chance	collision_3d	destruct_thresholds	joiner	auxiliary	burn_rate	height_map_mesh	ground_type	can_burn	audio_count_as_urban	ability_radius	shares_reload_between_emitters	togleable_icon_path	audio_construction_type_switch	audio_faction_switch	tower_group	destructible
chs_tzeentch_birdspike_02	generic	chs_tzeentch_birdspike_02	rock	15		key_building_tze_deviating_crystal	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_birdspike_03	generic	chs_tzeentch_birdspike_03	rock	15		key_building_tze_ever_climbing_crystal	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_birdspike_03b	generic	chs_tzeentch_birdspike_03b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_claw02	generic	chs_tzeentch_claw02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_claw_01	generic	chs_tzeentch_claw_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_crystal_01	generic	chs_tzeentch_crystal_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_crystal_02	generic	chs_tzeentch_crystal_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_eye01	generic	chs_tzeentch_eye01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_eyeballgrowth_01	generic	chs_tzeentch_eyeballgrowth_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_eyeinsert	generic	chs_tzeentch_eyeinsert	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_fish_01	generic	chs_tzeentch_fish_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_fish_01b	generic	chs_tzeentch_fish_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_fish_02	generic	chs_tzeentch_fish_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_fish_02b	generic	chs_tzeentch_fish_02b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_fish_03	generic	chs_tzeentch_fish_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_fish_03b	generic	chs_tzeentch_fish_03b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_fishhead_large_01	generic	chs_tzeentch_fishhead_large_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_gate_creep_01	generic	chs_tzeentch_gate_creep_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_growth_01	generic	chs_tzeentch_growth_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_growth_02	generic	chs_tzeentch_growth_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_growth_03	generic	chs_tzeentch_growth_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_growth_04	generic	chs_tzeentch_growth_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_growth_05	generic	chs_tzeentch_growth_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_growth_06	generic	chs_tzeentch_growth_06	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_growth_07	generic	chs_tzeentch_growth_07	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_library_01	generic	chs_tzeentch_library_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_maw_01	generic	chs_tzeentch_maw_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_mouth02	generic	chs_tzeentch_mouth02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_mouth03	generic	chs_tzeentch_mouth03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_mouthteeth	generic	chs_tzeentch_mouthteeth	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_pedestal01	generic	chs_tzeentch_pedestal01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_pedestal02	generic	chs_tzeentch_pedestal02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_spikes_01	generic	chs_tzeentch_spikes_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_spiral_01	generic	chs_tzeentch_spiral_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_spiralstair_01	generic	chs_tzeentch_spiralstair_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_spiralstair_02	generic	chs_tzeentch_spiralstair_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_spiralstair_03	generic	chs_tzeentch_spiralstair_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_spiralstair_04	generic	chs_tzeentch_spiralstair_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_spiralstair_05	generic	chs_tzeentch_spiralstair_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_symbol_01	generic	chs_tzeentch_symbol_01	rock	15		shard_of_tzeentch	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	-1.0000	false				default_value	default
chs_tzeentch_talon_01	generic	chs_tzeentch_talon_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_talongrowth_01	generic	chs_tzeentch_talongrowth_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_talongrowth_01b	generic	chs_tzeentch_talongrowth_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tentacle01	generic	chs_tzeentch_tentacle01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tentacle02	generic	chs_tzeentch_tentacle02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tentacle_01	generic	chs_tzeentch_tentacle_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tentacle_01b	generic	chs_tzeentch_tentacle_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tentacle_02	generic	chs_tzeentch_tentacle_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tentacle_02b	generic	chs_tzeentch_tentacle_02b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tentacle_03	generic	chs_tzeentch_tentacle_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tongue_01	generic	chs_tzeentch_tongue_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tongue_01b	generic	chs_tzeentch_tongue_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tongue_02	generic	chs_tzeentch_tongue_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tongue_02b	generic	chs_tzeentch_tongue_02b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tongue_03	generic	chs_tzeentch_tongue_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tongue_03b	generic	chs_tzeentch_tongue_03b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tower_01	generic	chs_tzeentch_tower_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tower_02	generic	chs_tzeentch_tower_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tower_03	generic	chs_tzeentch_tower_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tower_04	generic	chs_tzeentch_tower_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_tower_05	generic	chs_tzeentch_tower_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_walleye_01	generic	chs_tzeentch_walleye_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_walleye_02	generic	chs_tzeentch_walleye_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_window_01	generic	chs_tzeentch_window_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_wing_01	generic	chs_tzeentch_wing_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_wing_01b	generic	chs_tzeentch_wing_01b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_wing_02	generic	chs_tzeentch_wing_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_wing_02b	generic	chs_tzeentch_wing_02b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_tzeentch_worm01	generic	chs_tzeentch_worm01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_angled_joiner	unbreachable_fort_wall	chs_wall_angled_joiner	rock	1000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_angled_to_grid_joiner	fort_wall	chs_wall_angled_to_grid_joiner	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_corner_90_external	generic	chs_wall_corner_90_external	rock	15		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_corner_90_internal	generic	chs_wall_corner_90_internal	rock	15		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_emplacement	unbreachable_fort_wall	chs_wall_emplacement	rock	12000		fort_bastion	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_grid_to_angled_joiner	fort_wall	chs_wall_grid_to_angled_joiner	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_merlon_01	generic	chs_wall_merlon_01	rock	1000		fort_wall	100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_merlon_02	generic	chs_wall_merlon_02	rock	1000		fort_wall	100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_stepdown_15m	unbreachable_fort_wall	chs_wall_stepdown_15m	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_stepup_15m	unbreachable_fort_wall	chs_wall_stepup_15m	rock	10000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_straight_20m	fort_wall	chs_wall_straight_20m	rock	12000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_straight_20m_01	fort_wall	chs_wall_straight_20m_01	rock	14000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_straight_20m_02	fort_wall	chs_wall_straight_20m_01	rock	14000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_straight_20m_03	fort_wall	chs_wall_straight_20m_01	rock	16000		fort_wall	100	wall.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
chs_wall_tower	fort_tower	chs_wall_tower	rock	12000	wh3_settlement_tower_chs_javelin	tower_piercing	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
chs_wall_tower_01	fort_tower	chs_wall_tower	rock	14000	wh3_settlement_tower_chs_javelin_improved	tower_piercing	100	tower.tga	true	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
